change/year;-0.10052;-0.31744;-85.8;-0.4;-91;5.8;-96.6;;;;;;;;;;
year;dec;inc;H;F;X;Y;Z;;dec med;inc med;H med;F med;X med;Y med;Z med;;
2001.85273;-21.77878;-36.16603;18956.9;23481.6;17603.8;-7033.5;-13857.1;;;;;;;;;;
2001.87773;-21.78059;-36.17309;18954.9;23481.2;17601.7;-7033.3;-13859.2;;;;;;;;;;
2001.90273;-21.78241;-36.18014;18952.9;23480.8;17599.6;-7033.1;-13861.3;;;;;;;;;;
2001.92773;-21.78423;-36.18720;18950.8;23480.4;17597.5;-7032.9;-13863.4;;;;;;;;;;
2001.95273;-21.78604;-36.19426;18948.8;23480.0;17595.4;-7032.7;-13865.5;;;;;;;;;;
2001.97773;-21.78786;-36.20131;18946.8;23479.6;17593.3;-7032.5;-13867.6;;;;;;;;;;
2002.00273;-21.78968;-36.20837;18944.7;23479.2;17591.2;-7032.3;-13869.7;;;;;;;;;;
2002.02773;-21.79149;-36.21542;18942.7;23478.8;17589.1;-7032.1;-13871.8;;;;;;;;;;
2002.05273;-21.79331;-36.22248;18940.7;23478.4;17587.0;-7031.9;-13873.9;;;;;;;;;;
2002.07773;-21.79513;-36.22954;18938.7;23478.0;17584.9;-7031.7;-13876.0;;;;;;;;;;
2002.10273;-21.79695;-36.23660;18936.6;23477.6;17582.8;-7031.5;-13878.1;;;;;;;;;;
2002.12773;-21.79877;-36.24365;18934.6;23477.2;17580.7;-7031.3;-13880.2;;;;;;;;;;
2002.15273;-21.80059;-36.25071;18932.6;23476.8;17578.5;-7031.1;-13882.3;;;;;;;;;;
2002.17773;-21.80241;-36.25777;18930.5;23476.4;17576.4;-7030.9;-13884.4;;;;;;;;;;
2002.20273;-21.80423;-36.26483;18928.5;23476.0;17574.3;-7030.7;-13886.5;;;;;;;;;;
2002.22773;-21.80605;-36.27188;18926.5;23475.6;17572.2;-7030.5;-13888.6;;;;;;;;;;
2002.25273;-21.80787;-36.27894;18924.4;23475.2;17570.1;-7030.3;-13890.7;;;;;;;;;;
2002.27773;-21.80969;-36.28600;18922.4;23474.8;17568.0;-7030.1;-13892.8;;;;;;;;;;
2002.30273;-21.81151;-36.29306;18920.4;23474.4;17565.9;-7030.0;-13894.9;;;;;;;;;;
2002.32773;-21.81333;-36.30012;18918.4;23474.0;17563.8;-7029.8;-13897.0;;;;;;;;;;
2002.35273;-21.81516;-36.30718;18916.3;23473.6;17561.7;-7029.6;-13899.1;;;;;;;;;;
2002.37773;-21.81698;-36.31424;18914.3;23473.2;17559.6;-7029.4;-13901.2;;;;;;;;;;
2002.40273;-21.81880;-36.32130;18912.3;23472.8;17557.5;-7029.2;-13903.3;;;;;;;;;;
2002.42773;-21.82063;-36.32836;18910.2;23472.5;17555.4;-7029.0;-13905.4;;;;;;;;;;
2002.45273;-21.82245;-36.33542;18908.2;23472.1;17553.2;-7028.8;-13907.5;;;;;;;;;;
2002.47773;-21.82428;-36.34248;18906.2;23471.7;17551.1;-7028.6;-13909.6;;;;;;;;;;
2002.50273;-21.82610;-36.34954;18904.1;23471.3;17549.0;-7028.4;-13911.7;;;;;;;;;;
2002.52773;-21.82793;-36.35660;18902.1;23470.9;17546.9;-7028.2;-13913.8;;;;;;;;;;
2002.55273;-21.82975;-36.36366;18900.1;23470.5;17544.8;-7028.0;-13915.8;;;;;;;;;;
2002.57773;-21.83158;-36.37072;18898.1;23470.1;17542.7;-7027.8;-13917.9;;;;;;;;;;
2002.60273;-21.83340;-36.37778;18896.0;23469.7;17540.6;-7027.6;-13920.0;;;;;;;;;;
2002.62773;-21.83523;-36.38484;18894.0;23469.3;17538.5;-7027.4;-13922.1;;;;;;;;;;
2002.65273;-21.83706;-36.39190;18892.0;23468.9;17536.4;-7027.2;-13924.2;;;;;;;;;;
2002.67773;-21.83889;-36.39897;18889.9;23468.5;17534.3;-7027.0;-13926.3;;;;;;;;;;
2002.70273;-21.84071;-36.40603;18887.9;23468.2;17532.2;-7026.8;-13928.4;;;;;;;;;;
2002.72773;-21.84254;-36.41309;18885.9;23467.8;17530.1;-7026.6;-13930.5;;;;;;;;;;
2002.75273;-21.84437;-36.42015;18883.8;23467.4;17527.9;-7026.4;-13932.6;;;;;;;;;;
2002.77773;-21.84620;-36.42722;18881.8;23467.0;17525.8;-7026.2;-13934.7;;;;;;;;;;
2002.80273;-21.84803;-36.43428;18879.8;23466.6;17523.7;-7026.0;-13936.8;;;;;;;;;;
2002.82773;-21.84986;-36.44134;18877.8;23466.2;17521.6;-7025.8;-13938.9;;;;;;;;;;
2002.85273;-21.85169;-36.44841;18875.7;23465.8;17519.5;-7025.6;-13941.0;;;;;;;;;;
2002.87773;-21.85352;-36.45547;18873.7;23465.4;17517.4;-7025.5;-13943.1;;;;;;;;;;
2002.90273;-21.85535;-36.46253;18871.7;23465.1;17515.3;-7025.3;-13945.2;;;;;;;;;;
2002.92773;-21.85718;-36.46960;18869.6;23464.7;17513.2;-7025.1;-13947.3;;;;;;;;;;
2002.95273;-21.85902;-36.47666;18867.6;23464.3;17511.1;-7024.9;-13949.4;;;;;;;;;;
2002.97773;-21.86085;-36.48372;18865.6;23463.9;17509.0;-7024.7;-13951.5;;;;;;;;;;
2003.00273;-21.86268;-36.49079;18863.5;23463.5;17506.9;-7024.5;-13953.6;;;;;;;;;;
2003.02773;-21.86451;-36.49785;18861.5;23463.1;17504.8;-7024.3;-13955.7;;;;;;;;;;
2003.05273;-21.86635;-36.50492;18859.5;23462.7;17502.6;-7024.1;-13957.8;;;;;;;;;;
2003.07773;-21.86818;-36.51198;18857.5;23462.4;17500.5;-7023.9;-13959.9;;;;;;;;;;
2003.10273;-21.87002;-36.51905;18855.4;23462.0;17498.4;-7023.7;-13962.0;;;;;;;;;;
2003.12773;-21.87185;-36.52612;18853.4;23461.6;17496.3;-7023.5;-13964.1;;;;;;;;;;
2003.15273;-21.87369;-36.53318;18851.4;23461.2;17494.2;-7023.3;-13966.2;;;;;;;;;;
2003.17773;-21.87552;-36.54025;18849.3;23460.8;17492.1;-7023.1;-13968.3;;;;;;;;;;
2003.20273;-21.87736;-36.54731;18847.3;23460.4;17490.0;-7022.9;-13970.4;;;;;;;;;;
2003.22773;-21.87919;-36.55438;18845.3;23460.1;17487.9;-7022.7;-13972.5;;;;;;;;;;
2003.25273;-21.88103;-36.56145;18843.3;23459.7;17485.8;-7022.5;-13974.6;;;;;;;;;;
2003.27773;-21.88287;-36.56851;18841.2;23459.3;17483.7;-7022.3;-13976.7;;;;;;;;;;
2003.30273;-21.88471;-36.57558;18839.2;23458.9;17481.6;-7022.1;-13978.8;;;;;;;;;;
2003.32773;-21.88654;-36.58265;18837.2;23458.5;17479.5;-7021.9;-13980.9;;;;;;;;;;
2003.35273;-21.88838;-36.58971;18835.1;23458.2;17477.3;-7021.7;-13983.0;;;;;;;;;;
2003.37773;-21.89022;-36.59678;18833.1;23457.8;17475.2;-7021.5;-13985.1;;;;;;;;;;
2003.40273;-21.89206;-36.60385;18831.1;23457.4;17473.1;-7021.3;-13987.2;;;;;;;;;;
2003.42773;-21.89390;-36.61092;18829.0;23457.0;17471.0;-7021.1;-13989.3;;;;;;;;;;
2003.45273;-21.89574;-36.61799;18827.0;23456.7;17468.9;-7020.9;-13991.4;;;;;;;;;;
2003.47773;-21.89758;-36.62505;18825.0;23456.3;17466.8;-7020.8;-13993.4;;;;;;;;;;
2003.50273;-21.89942;-36.63212;18823.0;23455.9;17464.7;-7020.6;-13995.5;;;;;;;;;;
2003.52773;-21.90126;-36.63919;18820.9;23455.5;17462.6;-7020.4;-13997.6;;;;;;;;;;
2003.55273;-21.90310;-36.64626;18818.9;23455.1;17460.5;-7020.2;-13999.7;;;;;;;;;;
2003.57773;-21.90494;-36.65333;18816.9;23454.8;17458.4;-7020.0;-14001.8;;;;;;;;;;
2003.60273;-21.90679;-36.66040;18814.8;23454.4;17456.3;-7019.8;-14003.9;;;;;;;;;;
2003.62773;-21.90863;-36.66747;18812.8;23454.0;17454.2;-7019.6;-14006.0;;;;;;;;;;
2003.65273;-21.91047;-36.67454;18810.8;23453.6;17452.0;-7019.4;-14008.1;;;;;;;;;;
2003.67773;-21.91232;-36.68161;18808.8;23453.3;17449.9;-7019.2;-14010.2;;;;;;;;;;
2003.70273;-21.91416;-36.68868;18806.7;23452.9;17447.8;-7019.0;-14012.3;;;;;;;;;;
2003.72773;-21.91600;-36.69575;18804.7;23452.5;17445.7;-7018.8;-14014.4;;;;;;;;;;
2003.75273;-21.91785;-36.70282;18802.7;23452.1;17443.6;-7018.6;-14016.5;;;;;;;;;;
2003.77773;-21.91969;-36.70989;18800.6;23451.8;17441.5;-7018.4;-14018.6;;;;;;;;;;
2003.80273;-21.92154;-36.71696;18798.6;23451.4;17439.4;-7018.2;-14020.7;;;;;;;;;;
2003.82773;-21.92339;-36.72403;18796.6;23451.0;17437.3;-7018.0;-14022.8;;;;;;;;;;
2003.85273;-21.92523;-36.73110;18794.6;23450.7;17435.2;-7017.8;-14024.9;;;;;;;;;;
2003.87773;-21.92708;-36.73818;18792.5;23450.3;17433.1;-7017.6;-14027.0;;;;;;;;;;
2003.90273;-21.92893;-36.74525;18790.5;23449.9;17431.0;-7017.4;-14029.1;;;;;;;;;;
2003.92773;-21.93077;-36.75232;18788.5;23449.5;17428.9;-7017.2;-14031.2;;;;;;;;;;
2003.95273;-21.93262;-36.75939;18786.4;23449.2;17426.7;-7017.0;-14033.3;;;;;;;;;;
2003.97773;-21.93447;-36.76646;18784.4;23448.8;17424.6;-7016.8;-14035.4;;;;;;;;;;
2004.00273;-21.93632;-36.77354;18782.4;23448.4;17422.5;-7016.6;-14037.5;;;;;;;;;;
2004.02773;-21.93817;-36.78061;18780.4;23448.1;17420.4;-7016.4;-14039.6;;;;;;;;;;
2004.05273;-21.94002;-36.78768;18778.3;23447.7;17418.3;-7016.3;-14041.7;;;;;;;;;;
2004.07773;-21.94187;-36.79476;18776.3;23447.3;17416.2;-7016.1;-14043.8;;;;;;;;;;
2004.10273;-21.94372;-36.80183;18774.3;23447.0;17414.1;-7015.9;-14045.9;;;;;;;;;;
2004.12773;-21.94557;-36.80890;18772.2;23446.6;17412.0;-7015.7;-14048.0;;;;;;;;;;
2004.15273;-21.94742;-36.81598;18770.2;23446.2;17409.9;-7015.5;-14050.1;;;;;;;;;;
2004.17773;-21.94927;-36.82305;18768.2;23445.9;17407.8;-7015.3;-14052.2;;;;;;;;;;
2004.20273;-21.95112;-36.83012;18766.2;23445.5;17405.7;-7015.1;-14054.3;;;;;;;;;;
2004.22773;-21.95297;-36.83720;18764.1;23445.1;17403.6;-7014.9;-14056.4;;;;;;;;;;
2004.25273;-21.95483;-36.84427;18762.1;23444.8;17401.4;-7014.7;-14058.5;;;;;;;;;;
2004.27773;-21.95668;-36.85135;18760.1;23444.4;17399.3;-7014.5;-14060.6;;;;;;;;;;
2004.30273;-21.95853;-36.85842;18758.0;23444.0;17397.2;-7014.3;-14062.7;;;;;;;;;;
2004.32773;-21.96039;-36.86550;18756.0;23443.7;17395.1;-7014.1;-14064.8;;;;;;;;;;
2004.35273;-21.96224;-36.87257;18754.0;23443.3;17393.0;-7013.9;-14066.9;;;;;;;;;;
